fold,model,dimension,value,rows,mean_prediction,positive_prediction_fraction,mae,rmse,r2,smape_pct,delay_hours
fold_3,previous_week_168h,local_hour,21,7860,28.362595419847327,0.5603053435114503,6.4189567430025445,20.148661867816763,0.9318469478171223,58.97545004268816,0
fold_3,zone_hour_average,local_hour,21,7860,28.527055326622982,0.9618320610687023,8.932553086086154,28.541594267263253,0.8632430680514602,106.37879206336123,0
fold_3,rolling_mean_24h,local_hour,21,7860,20.233651399491094,0.9141221374045801,12.807686598812555,41.26296007029884,0.7141661545536551,100.53466726101992,0
fold_3,hist_gradient_boosting,local_hour,21,7860,28.202683679952916,1.0,4.8922817088681905,14.90321390042646,0.9627134018366033,111.28216624944075,0
fold_3,latest_available,local_hour,21,7860,27.67201017811705,0.5675572519083969,6.35178117048346,21.115329139796373,0.9251505516657436,59.87542831315169,0
fold_3,previous_day_24h,local_hour,22,7860,27.290839694656487,0.5725190839694656,10.611959287531807,34.62494063525468,0.7739430227275019,63.78352904655179,0
fold_3,previous_week_168h,local_hour,22,7860,26.915139949109413,0.5731552162849872,6.471374045801527,19.4307768516476,0.928809807108414,58.12033031977423,0
fold_3,zone_hour_average,local_hour,22,7860,25.80422887252584,0.9618320610687023,9.761093472043953,29.42284464633127,0.8367665504309988,106.12083010977258,0
fold_3,rolling_mean_24h,local_hour,22,7860,20.24285941475827,0.9138676844783715,12.915124045801527,40.07216889899584,0.697221146926507,100.53225555813155,0
fold_3,hist_gradient_boosting,local_hour,22,7860,26.446010241282597,1.0,5.069641259599811,15.148954912795444,0.9567281774755718,110.75945757386388,0
fold_3,latest_available,local_hour,22,7860,29.428371501272263,0.5631043256997456,7.453053435114504,22.694449557380064,0.9028866024392492,60.27314836077653,0
fold_3,previous_day_24h,local_hour,23,7860,20.771628498727736,0.5641221374045802,10.379643765903309,36.743841982897244,0.6109624312862645,67.78060880648141,0
fold_3,previous_week_168h,local_hour,23,7860,20.795165394402037,0.561704834605598,5.569847328244275,17.751590259551467,0.9091976803976111,59.69706676944383,0
fold_3,zone_hour_average,local_hour,23,7860,20.18611092346146,0.9541984732824428,10.044620459816704,30.646732975851727,0.7293607497127861,109.8981717093897,0
fold_3,rolling_mean_24h,local_hour,23,7860,20.260840754877012,0.9142493638676845,12.084642705682782,36.699222221660165,0.6119067105294789,104.75238469364818,0
fold_3,hist_gradient_boosting,local_hour,23,7860,20.84475620814172,1.0,4.652071072566915,13.942769645826974,0.9439829134334626,114.83042988464669,0
fold_3,latest_available,local_hour,23,7860,27.722391857506363,0.5744274809160306,10.160178117048346,31.466171908173187,0.7146944401458256,62.849198486041246,0
fold_3,previous_day_24h,weekend,0,138336,19.533837901919963,0.6063786722183668,5.507489012260004,19.65715239834476,0.883838469345398,60.32857911565257,0
fold_3,previous_week_168h,weekend,0,138336,19.772004395095998,0.6137014226231784,4.05568326393708,12.133798774191641,0.9557396653338905,56.685290027828955,0
fold_3,zone_hour_average,weekend,0,138336,19.94397934601141,0.958969465648855,5.329988298040968,16.760640869127545,0.9155494742224028,98.06473882633338,0
fold_3,rolling_mean_24h,weekend,0,138336,19.41318811926517,0.9132619130233635,11.897105296765362,34.83555659874562,0.6351900921653763,99.65804690991537,0
fold_3,hist_gradient_boosting,weekend,0,138336,20.13319953068225,0.9998698820263706,3.3479927998021757,9.382801880630087,0.9735341279137726,103.52954747456322,0
fold_3,latest_available,weekend,0,138336,19.96479585935693,0.612118320610687,5.521303203793662,16.88430456463949,0.9142986877787045,61.62864466078861,0
fold_3,previous_day_24h,weekend,1,50304,21.807212150127228,0.6185591603053435,8.590648854961833,28.899956031997686,0.7440060804111776,66.27750987873945,0
fold_3,previous_week_168h,weekend,1,50304,19.999224713740457,0.6026359732824428,4.9923862913486,15.17495705838796,0.9294186066494814,59.35560712143204,0
fold_3,zone_hour_average,weekend,1,50304,19.94397934601141,0.958969465648855,8.44545937360418,27.730174883041858,0.7643103546221262,103.23180031793683,0
fold_3,rolling_mean_24h,weekend,1,50304,22.293574235315948,0.9172034033078881,13.02906412346268,37.81462879325097,0.5617166535749331,101.84038603427372,0
fold_3,hist_gradient_boosting,weekend,1,50304,20.339554291194457,1.0,3.8798838867326944,10.68705837326798,0.9649932616115019,105.4361500000638,0
fold_3,latest_available,weekend,1,50304,21.074964217557252,0.6037293256997456,5.763656965648855,16.676966243452128,0.9147549077045941,61.72315448106334,0
fold_3,previous_day_24h,rush_hour,0,154056,18.942423534299216,0.5900062315002337,6.349587163109518,23.40385035313028,0.8181583951301841,62.322889953318864,0
fold_3,previous_week_168h,rush_hour,0,154056,18.317384587422755,0.5878966090252895,4.139397361998235,13.034981405828649,0.9435921609343135,57.43284108014962,0
fold_3,zone_hour_average,rush_hour,0,154056,18.85197096302785,0.958184036973568,6.158851844396063,20.810763372800277,0.8562212667778379,103.8888150632411,0
fold_3,rolling_mean_24h,rush_hour,0,154056,20.37079644198646,0.9145310796074155,12.298886443890531,36.00684929373607,0.5695835387128552,103.9150857780988,0
fold_3,hist_gradient_boosting,rush_hour,0,154056,18.584997893801305,0.9998831593706184,3.360849751783988,9.744262372048212,0.9684777964596373,108.24349531211912,0
fold_3,latest_available,rush_hour,0,154056,19.415634574440464,0.5847548943241418,5.32207119489017,16.56184797603721,0.9089382025825038,61.84621173522023,0
fold_3,previous_day_24h,rush_hour,1,34584,25.4750462641684,0.6970275271801989,6.240920656951191,17.903298731862346,0.929938092477879,60.09782103962908,0
fold_3,previous_week_168h,rush_hour,1,34584,26.582176729123294,0.7125549386999769,5.045252139717789,12.922573884455584,0.9634982329990411,57.23938747636867,0
fold_3,zone_hour_average,rush_hour,1,34584,24.80838032475636,0.962468193384224,6.169372246914762,17.690612487623827,0.9315928370144115,79.63685230425853,0
fold_3,rolling_mean_24h,rush_hour,1,34584,19.33713085048963,0.9133414295628036,11.753838480222068,34.03965062483164,0.7467286713760062,83.86918522343767,0
fold_3,hist_gradient_boosting,rush_hour,1,34584,27.32988647389697,1.0,4.064380685600313,9.762900030023772,0.9791659584837795,85.30429259890593,0
fold_3,latest_available,rush_hour,1,34584,24.025850104094378,0.7218077723802915,6.761305806153135,17.97220638668877,0.9293977347898233,60.79695106781099,0
fold_3,previous_day_24h,zone_cohort,dense,123120,30.67487004548408,0.8179256010396361,9.47496751137102,27.83502434428455,0.8367595015908594,68.09385064414032,0
fold_3,previous_week_168h,zone_cohort,dense,123120,30.20546621182586,0.8198099415204678,6.381083495776478,16.092151831010877,0.9454401780710326,61.956687376076275,0
fold_3,zone_hour_average,zone_cohort,dense,123120,30.358479925868682,1.0,9.233636074801085,25.089259284338457,0.8673765318674977,73.16902534959664,0
fold_3,rolling_mean_24h,zone_cohort,dense,123120,30.73786854288499,1.0,18.46243536116526,44.12859077750282,0.5897157755137008,86.06415798339535,0
fold_3,hist_gradient_boosting,zone_cohort,dense,123120,30.690634542580856,0.9998538011695907,5.0997696745607275,12.052390919993973,0.9693950890387762,67.5452701514059,0
fold_3,latest_available,zone_cohort,dense,123120,30.859535412605588,0.8183398310591293,8.340042235217673,20.81921080784448,0.9086784600015948,67.85205986873014,0
fold_3,previous_day_24h,zone_cohort,sparse,65520,0.3439102564102564,0.2182081807081807,0.41926129426129427,1.0758759954145076,-0.3704714806667406,50.30407945934778,0
fold_3,previous_week_168h,zone_cohort,sparse,65520,0.34072039072039073,0.2179029304029304,0.40514346764346765,1.0204188251666955,-0.23282800402857395,48.82987472807924,0
fold_3,zone_hour_average,zone_cohort,sparse,65520,0.37387386078510326,0.8818681318681318,0.38651367518422464,0.8068661294579089,0.2291878760970959,148.81388572086095,0
fold_3,rolling_mean_24h,zone_cohort,sparse,65520,0.34420596764346767,0.7532967032967033,0.42913550569800574,0.8681436310629336,0.10766334364434615,126.87813225705926,0
fold_3,hist_gradient_boosting,zone_cohort,sparse,65520,0.452935049727587,1.0,0.4645599612289157,0.7777945741091323,0.2837322703034262,172.61217808307833,0
fold_3,latest_available,zone_cohort,sparse,65520,0.3446123321123321,0.21816239316239316,0.4106227106227106,0.9753055937607459,-0.12622975423356997,50.006656589929904,0
fold_3,previous_day_24h,target_cohort,positive,115045,32.72721978356295,0.8443304793776348,10.082211308618367,28.765766773807666,0.8343518596656307,70.4666711068106,0
fold_3,previous_week_168h,target_cohort,positive,115045,32.27037246294928,0.8503107479681864,6.810448085531749,16.641382649824866,0.9445612450469915,63.88665949781618,0
fold_3,zone_hour_average,target_cohort,positive,115045,32.315436923285475,0.9997218479725325,9.71504043231227,25.94030619080394,0.8652946481070606,48.51541738861443,0
fold_3,rolling_mean_24h,target_cohort,positive,115045,32.39331131296449,0.997800860532835,19.30463514277022,45.40977104974853,0.5872060922017794,64.08339655263728,0
fold_3,hist_gradient_boosting,target_cohort,positive,115045,32.75038864271987,0.9999217697422748,5.369923447804218,12.461652030045165,0.9689124930771272,42.666118206305235,0
fold_3,latest_available,target_cohort,positive,115045,32.953226998131164,0.8431657177626146,8.890686253205267,21.521934874300356,0.9072749063962705,69.72212395854025,0
fold_3,previous_day_24h,target_cohort,zero,73595,0.46361845234051224,0.242733881377811,0.46361845234051224,1.9210591095675875,,48.5467762755622,0
fold_3,previous_week_168h,target_cohort,zero,73595,0.3896460357361234,0.23626605068279094,0.3896460357361234,1.111942227527364,,47.25321013655819,0
fold_3,zone_hour_average,target_cohort,zero,73595,0.6046990011850677,0.8952646239554317,0.6046990011850677,1.3259751604970929,,179.05292479108635,0
fold_3,rolling_mean_24h,target_cohort,zero,73595,1.0912460085603641,0.7838032475032272,1.0912460085603641,5.91711740188699,,156.76064950064543,0
fold_3,hist_gradient_boosting,target_cohort,zero,73595,0.5508358983490595,0.9998777090834975,0.5508358983490595,0.8908592413549407,,199.9755418166995,0
fold_3,latest_available,target_cohort,zero,73595,0.4198790678714587,0.24520687546708336,0.4198790678714587,1.375703687540586,,49.041375093416676,0
fold_1,previous_day_24h,borough,Bronx,28896,1.1995431893687707,0.5133236434108527,1.0574127906976745,1.7195882255817079,0.0517391788313355,81.13008343758811,1
fold_1,previous_week_168h,borough,Bronx,28896,1.2190268549280177,0.5166112956810631,1.0474114064230344,1.709000018467795,0.06338088520860663,80.23373502230694,1
fold_1,zone_hour_average,borough,Bronx,28896,1.1981328139273875,0.9718992248062015,0.8841837766740869,1.3314959120753829,0.43146323142663945,120.25978483450722,1
fold_1,rolling_mean_24h,borough,Bronx,28896,1.2005136235695828,0.9553917497231451,1.0666311946290143,1.5776719904959111,0.2017989174466931,118.70934052851551,1
fold_1,hist_gradient_boosting,borough,Bronx,28896,1.2701224750265616,0.999204042081949,0.9237068146326305,1.3342148224370527,0.42913896027137377,124.9798374047797,1
fold_1,latest_available,borough,Bronx,28896,1.204734219269103,0.5156423034330011,1.1631021594684385,1.8889889747222903,-0.1442942829876508,86.71386242294653,1
fold_1,previous_day_24h,borough,Brooklyn,40992,3.6573965651834506,0.7080893832943014,2.4449404761904763,4.691193249714518,0.2690778990816869,79.72621097110043,1
fold_1,previous_week_168h,borough,Brooklyn,40992,3.74756049960968,0.7154810694769711,2.2249951209992194,3.7886732099307734,0.5232631303021469,76.93874315090795,1
fold_1,zone_hour_average,borough,Brooklyn,40992,3.46665286747254,0.9897540983606558,2.132247238189861,3.92280430129984,0.4889095899026574,95.40592784994287,1
fold_1,rolling_mean_24h,borough,Brooklyn,40992,3.655052611891751,0.9858752927400468,2.597317769320843,4.412294344633484,0.3534034253865811,99.04894945243879,1
fold_1,hist_gradient_boosting,borough,Brooklyn,40992,3.6933929619549835,0.9998048399687745,1.8594816879729974,3.072897840655714,0.6863822093873226,93.76502021550198,1
fold_1,latest_available,borough,Brooklyn,40992,3.648687548790008,0.7074063231850117,2.480679156908665,4.326914569938994,0.378185152611375,83.2017934257018,1
fold_1,previous_day_24h,borough,Manhattan,46368,62.90221704623878,0.8773076259489303,20.339415113871635,44.70428823746661,0.7347871589715516,47.619628646966085,1
fold_1,previous_week_168h,borough,Manhattan,46368,63.83531746031746,0.8800897170462388,15.174861973775018,30.153142450745236,0.8793405510845854,40.70826378404754,1
fold_1,zone_hour_average,borough,Manhattan,46368,65.39476955545796,0.9577294685990339,21.36867321710317,42.20705074107084,0.7635898102768701,55.970168662605836,1
fold_1,rolling_mean_24h,borough,Manhattan,46368,62.841900664251206,0.9554434092477571,38.438851506786285,64.89975399985241,0.4410380055791686,75.62511845768097,1
fold_1,hist_gradient_boosting,borough,Manhattan,46368,63.998197376661444,0.9994824016563147,12.047184701558274,22.17234154524389,0.9347591969136745,52.54352412772928,1
fold_1,latest_available,borough,Manhattan,46368,62.734364216701174,0.8772429261559697,25.395466701173223,47.64637489043776,0.6987299873792541,58.10636794480871,1
fold_1,previous_day_24h,borough,Queens,46368,6.4644151138716355,0.5598257418909592,2.9990726363008973,13.561127519739104,0.8209172054671309,77.66159897621505,1
fold_1,previous_week_168h,borough,Queens,46368,6.6125992063492065,0.568301414768806,3.049646307798482,15.33261880592794,0.7710740947178158,76.08853488888728,1
fold_1,zone_hour_average,borough,Queens,46368,6.963032905544984,0.9752415458937198,2.574756275662073,11.630206031423326,0.8682844407989203,115.72869494522071,1
fold_1,rolling_mean_24h,borough,Queens,46368,6.465134899068323,0.9601449275362319,4.1139318423625495,18.51060598227682,0.6663404680875106,115.72654149754136,1
fold_1,hist_gradient_boosting,borough,Queens,46368,6.5630908406698,0.9991804692891649,2.3223787836027143,9.11303462401351,0.9191298397188575,118.48059500963238,1
fold_1,latest_available,borough,Queens,46368,6.474508281573499,0.5596532091097308,3.4410153554175293,14.64630518325523,0.7911096287859276,81.99589464128321,1
fold_1,previous_day_24h,borough,Staten Island,13440,0.03184523809523809,0.029389880952380952,0.056026785714285716,0.25631895123440396,-0.7827346254325762,10.287698412698415,1
fold_1,previous_week_168h,borough,Staten Island,13440,0.03563988095238095,0.03184523809523809,0.05892857142857143,0.26753949419175654,-0.9422318342764873,10.610119047619047,1
fold_1,zone_hour_average,borough,Staten Island,13440,0.03245510662177328,0.5333333333333333,0.057190606461439794,0.1873655459430448,0.04741282410878622,106.36708949269287,1
fold_1,rolling_mean_24h,borough,Staten Island,13440,0.03182353670634921,0.3885416666666667,0.0595703125,0.1924289453699825,-0.004768622441302606,78.58884081793359,1
fold_1,hist_gradient_boosting,borough,Staten Island,13440,0.26781157967143515,0.9945684523809524,0.2790917921608397,0.3118099877621391,-1.6381853799185517,196.14424959948596,1
fold_1,latest_available,borough,Staten Island,13440,0.03184523809523809,0.029389880952380952,0.05959821428571429,0.2657256461985163,-0.9159854581376159,10.967261904761905,1
fold_1,previous_day_24h,local_hour,0,7336,13.745501635768811,0.5344874591057798,8.895992366412214,37.38052395872176,0.3865732659922413,69.88355691548028,1
fold_1,previous_week_168h,local_hour,0,7336,14.004907306434024,0.5505725190839694,4.491003271537623,15.655184040759615,0.8924059426074291,62.36207104597269,1
fold_1,zone_hour_average,local_hour,0,7336,14.979643765903306,0.9312977099236641,10.1153671392221,33.72386811474537,0.500717097153561,116.88460730463215,1
fold_1,rolling_mean_24h,local_hour,0,7336,19.321576245001815,0.9208015267175572,13.334685114503817,40.861686228048534,0.2669991144874072,115.63865985827084,1
fold_1,hist_gradient_boosting,local_hour,0,7336,14.775323292092313,1.0,4.32359638086419,12.99263489202259,0.92589177711095,120.90612977056558,1
fold_1,latest_available,local_hour,0,7336,25.287077426390404,0.6094601962922573,14.787895310796074,45.9052441391673,0.07488327393379823,75.13869210600647,1
fold_1,previous_day_24h,local_hour,1,7336,9.18784078516903,0.4326608505997819,7.185932388222464,37.127154112846895,0.23980895904738142,62.85120064768357,1
fold_1,previous_week_168h,local_hour,1,7336,9.221237731733915,0.43784078516902947,3.0396673936750274,11.328620831569674,0.9292227787626073,54.87571339855782,1
fold_1,zone_hour_average,local_hour,1,7336,9.920836867401752,0.9274809160305344,8.539071650712872,33.179883357577744,0.39285959585140906,134.69567221315546,1
fold_1,rolling_mean_24h,local_hour,1,7336,19.319145310796074,0.920392584514722,15.812795347146494,45.61447821433414,-0.14747926913442577,139.30246658436928,1
fold_1,hist_gradient_boosting,local_hour,1,7336,10.102690181374658,0.9997273718647764,2.95369982365852,9.465508176061094,0.9505885845002612,136.30517149254592,1
fold_1,latest_available,local_hour,1,7336,19.289258451472193,0.6120501635768811,11.655398037077427,33.75173972655702,0.37175107778222627,85.38575440992584,1
fold_1,previous_day_24h,local_hour,2,7336,6.273718647764449,0.38208833151581245,5.328516902944384,28.95497670725665,0.20253095475631433,58.592545164042974,1
fold_1,previous_week_168h,local_hour,2,7336,6.218375136314068,0.3914940021810251,2.0828789531079606,7.174108298600156,0.9510443015119636,51.476186894053825,1
fold_1,zone_hour_average,local_hour,2,7336,6.649561775515974,0.9198473282442748,6.316041641423322,25.788261296653562,0.3674257364249509,139.95222843792996,1
fold_1,rolling_mean_24h,local_hour,2,7336,19.318003680479826,0.9198473282442748,16.522792848055254,43.87517294624457,-0.8310705482758021,149.47674037471015,1
fold_1,hist_gradient_boosting,local_hour,2,7336,7.1567527968578855,0.9998636859323882,2.150002054431197,6.155547450359129,0.9639586739437446,144.12144020542377,1
fold_1,latest_available,local_hour,2,7336,13.718102508178845,0.5338058887677208,7.852508178844056,23.83760603095044,0.45950376856748887,77.11042333007747,1
fold_1,previous_day_24h,local_hour,3,7336,4.503544165757906,0.4048527808069793,4.091057797164668,20.27679239193324,0.16807995803204756,67.01935371449335,1
fold_1,previous_week_168h,local_hour,3,7336,4.386723009814613,0.41098691384950925,1.762131952017448,6.482959375799457,0.9149587415423976,58.494300100255515,1
fold_1,zone_hour_average,local_hour,3,7336,4.638394119310149,0.9427480916030534,4.580854436770467,17.76792742502273,0.36121218807436184,141.12073133074276,1
fold_1,rolling_mean_24h,local_hour,3,7336,19.316731415848786,0.9199836423118866,16.436085741548528,41.97594577373299,-2.5652013168416428,147.37784869213715,1
fold_1,hist_gradient_boosting,local_hour,3,7336,5.092950219469693,1.0,1.7886769978120494,5.545208355175121,0.937781603270443,140.72670809450491,1
fold_1,latest_available,local_hour,3,7336,9.157306434023992,0.4323882224645583,5.229552889858233,22.56801183366223,-0.030551452406872848,66.54646778578903,1
fold_1,previous_day_24h,local_hour,4,7336,3.8035714285714284,0.5231733914940022,3.033124318429662,10.415305981649553,0.24229214985069658,70.83857884337321,1
fold_1,previous_week_168h,local_hour,4,7336,3.5826063249727373,0.5174482006543075,1.920937840785169,5.189011962524194,0.8119267349867346,65.77411902453221,1
fold_1,zone_hour_average,local_hour,4,7336,3.7308453491659597,0.916030534351145,2.9176057191324367,9.020073727002119,0.43169968733794095,113.0859543549881,1
fold_1,rolling_mean_24h,local_hour,4,7336,19.315958969465644,0.9198473282442748,16.05171414940022,41.18858446226974,-10.849811823330322,129.1228109706944,1
fold_1,hist_gradient_boosting,local_hour,4,7336,3.735860927219463,1.0,1.7828099658444836,4.363000966635872,0.8670377551877606,124.5007568503677,1
fold_1,latest_available,local_hour,4,7336,6.255179934569248,0.3814067611777535,4.216466739367503,22.496098050126736,-2.5348591435349856,73.27867376639172,1
fold_1,previous_day_24h,local_hour,5,7336,4.2534078516902945,0.6164122137404581,2.3996728462377317,5.348666503875873,0.6288702757361209,72.81383282834315,1
fold_1,previous_week_168h,local_hour,5,7336,4.290757906215921,0.6252726281352236,2.0916030534351147,4.634956788092087,0.7213069886856681,69.46609085347899,1
fold_1,zone_hour_average,local_hour,5,7336,4.144048628781453,0.9351145038167938,1.942657215557979,4.208577092572461,0.7702236782186719,94.48337501182264,1
fold_1,rolling_mean_24h,local_hour,5,7336,19.316833651399488,0.9201199563794984,15.722879180298072,40.4679257578655,-20.244992799674723,114.64934765206993,1
fold_1,hist_gradient_boosting,local_hour,5,7336,4.288683341228986,0.977917121046892,2.0049864354591493,4.19560091654202,0.7716384183401623,103.33566642485745,1
fold_1,latest_available,local_hour,5,7336,4.52453653217012,0.4068974918211559,5.261859323882224,20.791517831569152,-4.607988174771741,93.58956257808887,1
fold_1,previous_day_24h,local_hour,6,7336,8.347464558342422,0.7026990185387132,3.7587241003271536,8.873013624145063,0.7423833959216051,67.09832920161234,1
fold_1,previous_week_168h,local_hour,6,7336,8.45474372955289,0.7140130861504908,3.1669847328244276,7.335482030474283,0.8239285789382927,61.439269950219064,1
fold_1,zone_hour_average,local_hour,6,7336,8.026925746009715,0.9580152671755725,3.4740036680876374,7.758846704370845,0.8030182928122556,86.7902578384919,1
fold_1,rolling_mean_24h,local_hour,6,7336,19.318304707379138,0.9199836423118866,13.25415757906216,34.91190643143364,-2.988216116824071,99.79744522925995,1
fold_1,hist_gradient_boosting,local_hour,6,7336,8.063366662053857,1.0,2.904319807359463,6.409339310790633,0.8655817980204282,93.10881333100608,1
fold_1,latest_available,local_hour,6,7336,3.838876772082879,0.527535441657579,7.35428026172301,18.580269580022332,-0.12962833126164885,95.5613162038642,1
fold_1,previous_day_24h,local_hour,7,7336,14.383724100327154,0.7287350054525628,6.449291166848419,17.963468624304095,0.7043054950389895,68.59656769904157,1
fold_1,previous_week_168h,local_hour,7,7336,14.597055616139585,0.7407306434023991,5.20324427480916,12.994887217058812,0.845258114773898,64.35908019566308,1
fold_1,zone_hour_average,local_hour,7,7336,14.046564885496181,0.9541984732824428,7.073557549320909,16.9628049496447,0.7363315349462866,86.0678957383425,1
fold_1,rolling_mean_24h,local_hour,7,7336,19.319292984369323,0.9201199563794984,11.711320883315159,29.683964551898846,0.19256668804766652,95.9542811724442,1
fold_1,hist_gradient_boosting,local_hour,7,7336,14.538195563691264,1.0,4.35680950084386,10.213157871223471,0.9044164965884227,87.80546079729282,1
fold_1,latest_available,local_hour,7,7336,4.277126499454743,0.6185932388222465,10.800981461286804,29.33915914851659,0.21121584085193723,91.76674120164898,1
fold_1,previous_day_24h,local_hour,8,7336,18.7904852780807,0.7435932388222465,7.440839694656488,20.556462658585158,0.7720898342476827,66.77139716783087,1
fold_1,previous_week_168h,local_hour,8,7336,19.020992366412212,0.7547709923664122,5.958969465648855,15.312293441065577,0.8735416776179549,62.22395652006175,1
fold_1,zone_hour_average,local_hour,8,7336,18.53435114503817,0.950381679389313,7.966905422821454,20.121834489693548,0.781625424131829,80.60477530239879,1
fold_1,rolling_mean_24h,local_hour,8,7336,19.319486095965104,0.9206652126499455,11.36810478007997,28.373360872741188,0.5658013256683864,90.85683189184448,1
fold_1,hist_gradient_boosting,local_hour,8,7336,19.42440706598207,1.0,4.798103468772423,11.17252523733998,0.9326760454176727,84.11432442803199,1
fold_1,latest_available,local_hour,8,7336,8.352099236641221,0.7001090512540894,11.54443838604144,32.14469399816322,0.44270451917193776,74.13017683158692,1
fold_1,previous_day_24h,local_hour,9,7336,19.18879498364231,0.7141494002181025,6.242230098146129,17.082769670905996,0.8522117792162823,63.4378846482152,1
fold_1,previous_week_168h,local_hour,9,7336,19.582197382769902,0.7300981461286805,5.544302071973828,14.571538825036733,0.8924689006805503,61.87518112627693,1
fold_1,zone_hour_average,local_hour,9,7336,20.00673143650243,0.9465648854961832,6.087355011400813,16.82415610397988,0.8566525971691563,78.98079503321603,1
fold_1,rolling_mean_24h,local_hour,9,7336,19.318861323155215,0.920392584514722,8.922107869865505,23.529969320431878,0.7196077717127249,83.5685053387961,1
fold_1,hist_gradient_boosting,local_hour,9,7336,19.94512125210351,1.0,4.375391969788732,10.387531172783307,0.9453553145531374,87.17602624796545,1
fold_1,latest_available,local_hour,9,7336,14.368729552889858,0.7283260632497274,7.645992366412214,18.580526355597033,0.8251606128571138,67.82614048615467,1
fold_1,previous_day_24h,local_hour,10,7336,19.222737186477644,0.6811613958560524,5.184432933478735,14.852340286824766,0.8923962859263272,65.0219021722844,1
fold_1,previous_week_168h,local_hour,10,7336,19.585741548527807,0.6947928026172301,5.290076335877862,14.99714622071612,0.8902878485650565,64.82036336957707,1
fold_1,zone_hour_average,local_hour,10,7336,20.97418459403192,0.9389312977099237,4.786574303559037,14.308394796034722,0.9001336196357091,80.66068637411932,1
fold_1,rolling_mean_24h,local_hour,10,7336,19.31711195928753,0.920392584514722,7.0918302435478004,19.234757241413316,0.8195275562982305,83.13984151553527,1
fold_1,hist_gradient_boosting,local_hour,10,7336,20.278646436954773,1.0,4.388159936478912,10.653312346431084,0.9446386335923661,92.99556857627528,1
fold_1,latest_available,local_hour,10,7336,18.74850054525627,0.7425027262813523,7.550708833151581,17.90973063650573,0.8435355823328259,70.59837891312392,1
fold_1,previous_day_24h,local_hour,11,7336,20.589558342420936,0.6815703380588877,5.495229007633588,15.871970211225872,0.8964135544800286,63.22224690827868,1
fold_1,previous_week_168h,local_hour,11,7336,20.891221374045802,0.6898854961832062,5.646401308615049,16.75496150414714,0.8845674950657397,63.34257940154367,1
fold_1,zone_hour_average,local_hour,11,7336,22.599514226231786,0.950381679389313,4.993769207891345,15.0336247493409,0.9070672769149843,83.34030525723642,1
fold_1,rolling_mean_24h,local_hour,11,7336,19.3138574609233,0.9202562704471101,6.716404262086512,19.04380866434355,0.8508755447310902,80.97512392923761,1
fold_1,hist_gradient_boosting,local_hour,11,7336,20.92335945910747,1.0,4.262747729774359,11.058169090869777,0.9497185602881424,92.08336452763864,1
fold_1,latest_available,local_hour,11,7336,19.110687022900763,0.7134678298800436,6.559978189749182,16.446353753928122,0.8887806105969065,64.66924012433145,1
fold_1,previous_day_24h,local_hour,12,7336,22.110687022900763,0.6793893129770993,5.84201199563795,16.531903824324246,0.9023637407188017,64.1413750672013,1
fold_1,previous_week_168h,local_hour,12,7336,22.337786259541986,0.6842966194111232,5.9276172300981465,17.672999849038707,0.8884201073179336,63.039475086423174,1
fold_1,zone_hour_average,local_hour,12,7336,24.484038861901457,0.9465648854961832,5.4767596906909874,16.000601543517337,0.9085385647015893,83.02480503722691,1
fold_1,rolling_mean_24h,local_hour,12,7336,19.30970556161396,0.9198473282442748,7.092659487459105,20.222013440816657,0.8539121218245991,80.97370539527786,1
fold_1,hist_gradient_boosting,local_hour,12,7336,21.958487593422166,1.0,4.072334029542456,10.56359740658293,0.9601352472872624,91.81833195926399,1
fold_1,latest_available,local_hour,12,7336,19.123091603053435,0.6812977099236641,5.414667393675027,13.873139986540556,0.931243315113854,62.494942242840345,1
fold_1,previous_day_24h,local_hour,13,7336,23.238276990185387,0.690567066521265,6.215648854961832,17.50668979470868,0.8995708448124465,64.5850184164464,1
fold_1,previous_week_168h,local_hour,13,7336,23.419847328244273,0.695474372955289,6.244002181025082,18.814032791510797,0.8840113403549767,62.49705610467169,1
fold_1,zone_hour_average,local_hour,13,7336,25.545523941707145,0.9427480916030534,5.843407356002777,16.778322734761936,0.9077537278921164,81.72020424835284,1
fold_1,rolling_mean_24h,local_hour,13,7336,19.305826290439843,0.9202562704471101,7.1783158396946565,20.754963926500714,0.8588451833337598,79.29568415618317,1
fold_1,hist_gradient_boosting,local_hour,13,7336,23.108291203015998,1.0,4.429835690618562,11.905543379128257,0.9535538008438179,90.8765517622891,1
fold_1,latest_available,local_hour,13,7336,20.496455834242095,0.6804798255179935,5.161123227917121,14.157453116115393,0.9343216852380594,61.38454146079051,1
fold_1,previous_day_24h,local_hour,14,7336,24.62718102508179,0.6983369683751364,6.329607415485278,18.849335195054728,0.9005836565098446,63.9095470944191,1
fold_1,previous_week_168h,local_hour,14,7336,24.858914940021812,0.7071973827699018,6.432115594329335,19.71341150686056,0.8912600106373525,64.19635124844862,1
fold_1,zone_hour_average,local_hour,14,7336,27.203053435114505,0.9541984732824428,6.1683131753742435,18.339997232316957,0.9058838306677269,81.72259903481586,1
fold_1,rolling_mean_24h,local_hour,14,7336,19.300277171937473,0.920392584514722,8.260416666666666,25.208434282523008,0.8221894787598368,78.51287642652572,1
fold_1,hist_gradient_boosting,local_hour,14,7336,24.537211948097426,1.0,4.543737106802923,12.362248338100674,0.9572377411460026,89.07502474161598,1
